antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'正旦', '还'})",frozenset({'唱'}),0.0004614776073484815,0.09671252142574606,0.00043950248318903,0.9523809523809523,9.847545471267352,1.0,0.00039487182020083795,18.969037050059313,0.8988666593382434,0.004543389368468877,0.9472825111068633,0.4784626870516441
"frozenset({'来', '你', '正末', '的'})",frozenset({'唱'}),0.0004614776073484815,0.09671252142574606,0.00043950248318903,0.9523809523809523,9.847545471267352,1.0,0.00039487182020083795,18.969037050059313,0.8988666593382434,0.004543389368468877,0.9472825111068633,0.4784626870516441
"frozenset({'也', '那', '正旦', '的'})",frozenset({'唱'}),0.0004614776073484815,0.09671252142574606,0.00043950248318903,0.9523809523809523,9.847545471267352,1.0,0.00039487182020083795,18.969037050059313,0.8988666593382434,0.004543389368468877,0.9472825111068633,0.4784626870516441
"frozenset({'他', '你', '正末'})",frozenset({'唱'}),0.0027029402716125346,0.09671252142574606,0.0025710895266558256,0.951219512195122,9.835536269473124,1.0,0.0023096813577249864,18.51739331077223,0.9007625695151862,0.02654867256637168,0.9459967186948357,0.48890218963539334
"frozenset({'是', '正末'})",frozenset({'唱'}),0.007933019821561992,0.09671252142574606,0.007537467586691865,0.9501385041551247,9.824358729853012,1.0,0.006770245237228183,18.11593220918366,0.9053947000061674,0.07761937089839331,0.9447999700786548,0.5140376683465921
frozenset({'佐'}),frozenset({'刘均'}),0.00043950248318903,0.000571353228145739,0.00041752735902957853,0.9500000000000001,1662.719230769231,1.0,0.0004172762478670304,19.988572935437112,0.9998380068361115,0.7037037037037037,0.9499714160070362,0.8403846153846155
"frozenset({'卜儿', '也'})",frozenset({'云'}),0.00131850744956709,0.08634026282248494,0.0012525820770887355,0.9500000000000001,11.00297785696106,1.0,0.0011387417973597086,18.273194743550324,0.9103157709438848,0.014496439471007122,0.9452750318685813,0.4822537541359125
frozenset({'梁尹'}),frozenset({'云'}),0.00043950248318903,0.08634026282248494,0.00041752735902957853,0.9500000000000001,11.00297785696106,1.0,0.0003795805991199029,18.273194743550324,0.9095152470280039,0.004834605597964377,0.9452750318685813,0.4774179180453042
"frozenset({'你', '那', '也', '正末'})",frozenset({'唱'}),0.00087900496637806,0.09671252142574606,0.0008350547180591571,0.9500000000000001,9.822926607589185,1.0,0.0007500439314149818,18.065749571485103,0.8989875603979377,0.008630479218714512,0.9446466366622066,0.4793172006362191
"frozenset({'你', '俺', '正末', '的'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'怎么', '正末'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'正末', '俺', '了'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'来', '甚么', '正末'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'正末', '孩儿'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'也', '那', '正旦', '我'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'得', '正末'})",frozenset({'唱'}),0.00043950248318903,0.09671252142574606,0.00041752735902957853,0.9500000000000001,9.822926607589185,1.0,0.0003750219657074909,18.065749571485103,0.8985922794058091,0.0043162199000454345,0.9446466366622066,0.4771586003181095
"frozenset({'正末', '则'})",frozenset({'唱'}),0.0039555223487012705,0.09671252142574606,0.0037577462312662064,0.9499999999999998,9.822926607589181,1.0,0.0033751976913674172,18.06574957148502,0.901764294688537,0.03877551020408163,0.9446466366622064,0.4944274028629856
"frozenset({'也', '正末', '的'})",frozenset({'唱'}),0.0030545422581637585,0.09671252142574606,0.002900716389047598,0.9496402877697843,9.819207210918382,1.0,0.002605303905459089,17.936708503117362,0.9009106539194489,0.029945553539019964,0.944248411026683,0.4898167355686004
"frozenset({'个', '你', '正末'})",frozenset({'唱'}),0.0017140596844372172,0.09671252142574606,0.001626159187799411,0.9487179487179487,9.809670296377861,1.0,0.0014603881538432693,17.61410583219794,0.8996017457979243,0.016799091940976164,0.9432273196535451,0.48276615454529564
"frozenset({'那里', '正末', '的'})",frozenset({'唱'}),0.0008570298422186086,0.09671252142574606,0.0008130795938997055,0.9487179487179487,9.809670296377861,1.0,0.0007301940769216346,17.61410583219794,0.8988300989312713,0.008403361344537815,0.9432273196535451,0.47856256445213496
